symbol,name,currency,exchange,mic_code,country,type,added_date,deleted_date,figi_code
BATAINDIA,Bata India Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BAYERCROP,Bayer CropScience Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BBL,Bharat Bijlee Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BBOX,Black Box Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BBTC,"The Bombay Burmah Trading Corporation, Limited",INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BBTCL,B&B Triplewall Containers Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BCG,Brightcom Group Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BCLIND,BCL Industries Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BCONCEPTS,Brand Concepts Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BCP,B.C. Power Controls Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BDL,Bharat Dynamics Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BEARDSELL,Beardsell Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BECTORFOOD,Mrs. Bectors Food Specialities Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BEDMUTHA,Bedmutha Industries Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BEL,Bharat Electronics Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BEML,BEML Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BEPL,Bhansali Engineering Polymers Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BERGEPAINT,Berger Paints India Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BESTAGRO,Best Agrolife Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BETA.SM,BETA DRUGS LTD,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BEWLTD.SM,BEW ENGINEERING LT,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BFINVEST,BF Investment Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BFSI,MIRAEAMC - MAFSETF,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BFUTILITIE,BF Utilities Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BGLOBAL,Bharatiya Global Infomedia Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BGRENERGY,BGR Energy Systems Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BHAGCHEM,Bhagiradha Chemicals & Industries Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BHAGERIA,Bhageria Industries Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BHAGYANGR,Bhagyanagar India Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BHANDARI,Bhandari Hosiery Exports Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BHARATFORG,Bharat Forge Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BHARATGEAR,Bharat Gears Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BHARATRAS,Bharat Rasayan Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BHARATWIRE,Bharat Wire Ropes Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BHARTIARTL,Bharti Airtel Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BHEL,Bharat Heavy Electricals Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BIGBLOC,Bigbloc Construction Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BIKAJI,Bikaji Foods International Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BIL,Bhartiya International Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BILENERGY,Bil Energy Systems Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BINANIIND,Binani Industries Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BINDALAGRO,Oswal Greentech Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BIOCON,Biocon Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BIOFILCHEM,Biofil Chemicals and Pharmaceuticals Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BIRET.RR,Brookfield India RET,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BIRLACABLE,Birla Cable Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BIRLACORPN,Birla Corporation Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BIRLAMONEY,Aditya Birla Money Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BIRLATYRE,Birla Tyres Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BKMINDST,BKM Industries Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BLAL,BEML Land Assets Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BLBLIMITED,BLB Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BLISSGVS,Bliss GVS Pharma Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BLKASHYAP,B.L. Kashyap and Sons Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BLS,BLS International Services Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BLUECHIP,Blue Chip India Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BLUECOAST,Blue Coast Hotels Ltd,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BLUEDART,Blue Dart Express Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BLUESTARCO,Blue Star Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BMETRICS.SM,BOMBAY METRICS SUP,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BODALCHEM,Bodal Chemicals Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BOHRAIND,Bohra Industries Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BOMDYEING,The Bombay Dyeing and Manufacturing Company Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BOROLTD,Borosil Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BORORENEW,Borosil Renewables Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BOSCHLTD,Bosch Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BPCL,Bharat Petroleum Corporation Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BPL,BPL Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BRFL,Bombay Rayon Fashions Limited,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-07-13,
BRIGADE,Brigade Enterprises Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BRIGHT.RE.ST,Bright Solar Limited-RE,INR,NSE,XNSE,India,Common Stock,2023-09-25,2024-10-19,
BRIGHT.SM,BRIGHT SOLAR LTD,INR,NSE,XNSE,India,Common Stock,2023-09-25,2024-10-19,
BRITANNIA,Britannia Industries Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BRNL,Bharat Road Network Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BROOKS,Brooks Laboratories Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BROOKS.RE,Brooks Lab Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,2024-10-19,
BSE,BSE Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BSHSL,Bombay Super Hybrid Seeds Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BSL,BSL Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BSOFT,Birlasoft Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BTML,Bodhi Tree Multimedia Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BURNPUR,Burnpur Cement Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BUTTERFLY,Butterfly Gandhimathi Appliances Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BVCL,Barak Valley Cements Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
BYKE,The Byke Hospitality Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CADSYS.SM,CADSYS INDIA LTD,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-07-13,
CALSOFT,California Software Company Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CAMLINFINE,Camlin Fine Sciences Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CAMPUS,Campus Activewear Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CAMS,Computer Age Management Services Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CANBK,Canara Bank,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CANDC,C & C Constructions Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CANFINHOME,Can Fin Homes Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CANTABIL,Cantabil Retail India Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CAPACITE,Capacit'e Infraprojects Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CAPLIPOINT,Caplin Point Laboratories Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CAPTRUST,Capital Trust Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CARBORUNIV,Carborundum Universal Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CAREERP,Career Point Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CARERATING,CARE Ratings Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CARTRADE,CarTrade Tech Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CARYSIL,Carysil Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CASTROLIND,Castrol India Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CCCL,Consolidated Construction Consortium Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CCHHL,Country Club Hospitality & Holidays Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CCL,CCL Products ,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CDSL,Central Depository Services ,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CEATLTD,CEAT Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CEBBCO,Commercial Engineers & Body Builders Co Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CELEBRITY,Celebrity Fashions Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CELLPOINT.SM,CELL POINT ,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CENTENKA,Century Enka Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CENTEXT,Century Extrusions Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CENTRALBK,Central Bank of India,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CENTRUM,Centrum Capital Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CENTUM,Centum Electronics Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CENTURYPLY,Century Plyboards ,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CENTURYTEX,Century Textiles and Industries Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CERA,Cera Sanitaryware Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CEREBRAINT,Cerebra Integrated Technologies Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CESC,CESC Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CGCL,Capri Global Capital Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CGPOWER,CG Power and Industrial Solutions Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CHALET,Chalet Hotels Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CHAMBLFERT,Chambal Fertilisers and Chemicals Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CHEMBOND,Chembond Chemicals Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CHEMCON,Chemcon Speciality Chemicals Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CHEMFAB,Chemfab Alkalis Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CHEMPLASTS,Chemplast Sanmar Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CHENNPETRO,Chennai Petroleum Corporation Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CHEVIOT,Cheviot Company Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CHOICEIN,Choice International Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CHOLAFIN,Cholamandalam Investment and Finance Company Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CHOLAFIN.N0,Sec Re NCD 8.25% Sr.I,INR,NSE,XNSE,India,Common Stock,2023-09-25,2024-10-19,
CHOLAHLDNG,Cholamandalam Financial Holdings Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CHROMATIC,Chromatic India Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,2024-10-19,
CIEINDIA,CIE Automotive India Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CIGNITITEC,Cigniti Technologies Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CINELINE,Cineline India Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CINEVISTA,Cinevista Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CIPLA,Cipla Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CKFSL,Cox & Kings Financial Service Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CLEAN,Clean Science and Technology Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CLEDUCATE,CL Educate Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CLEDUCATE.BO,CL EDUCATE LTD,INR,NSE,XNSE,India,Common Stock,2023-09-25,2024-10-19,
CLOUD.SM,VARANIUM CLOUD LIM,INR,NSE,XNSE,India,Common Stock,2024-10-12,2024-10-19,
CLSEL,Chaman Lal Setia Exp Ltd,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CLSL.SM,CROP LIFE SCIENCE,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CLSL.ST,Crop Life Science Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,2024-10-19,
CMICABLES,CMI Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CMNL.SM,CHAMAN METALLICS L,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CMRSL.SM,CYBER MEDIA RESEAR,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CMSINFO,CMS Info Systems Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CNOVAPETRO,CIL Nova Petrochemicals Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,2024-10-19,
COALINDIA,Coal India Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
COASTCORP,Coastal Corporation Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
COCHINSHIP,Cochin Shipyard Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
COFFEEDAY,Coffee Day Enterprises Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
COFORGE,COFORGE Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
COLPAL,Colgate-Palmolive ,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
COMPINFO,Compuage Infocom Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
COMPUSOFT,Compucom Software Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CONCOR,Container Corporation of India Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CONCORDBIO,Concord Biotech Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CONFIPET,Confidence Petroleum India Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CONSOFINVT,Consolidated Finvest & Holdings Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CONSUMBEES,NIP IND ETF CONSUMPTION,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CONTI.SM,CONTINENTAL SEEDS,INR,NSE,XNSE,India,Common Stock,2023-09-25,2024-10-19,
CONTROLPR,Control Print Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
COOLCAPS.SM,COOL CAPS INDUSTRI,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CORALFINAC,Coral India Finance and Housing Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CORDSCABLE,Cords Cable Industries Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
COROMANDEL,Coromandel International Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
COSMOFILMS,Cosmo Films Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
COSMOFIRST,Cosmo First Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
COUNCODOS,Country Condo's Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
COX&KINGS,Cox & Kings Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CPS.ST,C P S Shapers Limited,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-10-05,
CRAFTSMAN,Craftsman Automation Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CRAFTSMAN.BL,Craftsman Automation Ltd,INR,NSE,XNSE,India,Common Stock,2023-09-25,2024-10-19,
CRAYONS.SM,CRAYONS ADVERTISIN,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CREATIVE,Creative Peripherals and Distribution Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CREATIVEYE,Creative Eye Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CREDITACC,CreditAccess Grameen Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CREST,Crest Ventures Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CRISIL,CRISIL Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CROMPTON,Crompton Greaves Consumer Electricals Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CROWN,Crown Lifters Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CSBBANK,CSB Bank Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CSLFINANCE,CSL Finance Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CTE,Cambridge Technology Enterprises Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CUB,City Union Bank Ltd.,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CUBEXTUB,Cubex Tubings Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CUMMINSIND,Cummins India Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CUPID,Cupid Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CYBERMEDIA,Cyber Media ,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CYBERTECH,CyberTech Systems and Software Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CYIENT,Cyient Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
CYIENTDLM,Cyient DLM Private Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DAAWAT,LT Foods Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,2024-10-19,
DABUR,Dabur India Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DALBHARAT,Dalmia Bharat Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DALMIASUG,Dalmia Bharat Sugar and Industries Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DAMODARIND,Damodar Industries Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DANGEE,Dangee Dums Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DATAMATICS,Datamatics Global Services Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DATAPATTNS,Data Patterns ,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DBCORP,D. B. Corp Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DBL,Dilip Buildcon Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DBOL,Dhampur Bio Organics Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DBREALTY,D B Realty Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DBSTOCKBRO,DB ,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DCAL,Dishman Carbogen Amcis Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DCBBANK,DCB Bank Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DCI,DC Infotech and Communication Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DCM,DCM Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DCMFINSERV,DCM Financial Services Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DCMNVL,DCM Nouvelle Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DCMSHRIRAM,DCM Shriram Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DCMSRIND,DCM Shriram Ind Ltd,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DCW,DCW Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DCXINDIA,DCX Systems Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DECCANCE,Deccan Cements Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DEEPAKFERT,Deepak Fertilisers And Petrochemicals Corporation Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DEEPAKNTR,Deepak Nitrite Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DEEPENR,Deep Energy Resources Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DEEPINDS,Deep Industries Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DELHIVERY,Delhivery Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DELPHIFX,Delphi World Money Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DELTACORP,Delta Corp Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DELTAMAGNT,Delta Manufacturing Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DEN,DEN Networks Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DENEERS.SM,DE NEERS TOOLS LIM,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DENORA,De Nora India Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DENTALKART.SM,VASA DENTICITY LTD,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DESTINY.SM,DESTINY LOGISTICS,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-07-13,
DEVIT,Dev Information Technology Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DEVYANI,Devyani International Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DGCONTENT,Digicontent Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DHAMPURSUG,Dhampur Sugar Mills Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DHANBANK,Dhanlaxmi Bank Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DHANI,Dhani Services Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DHANUKA,Dhanuka Agritech Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DHARMAJ,Dharmaj Crop Guard Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DHARSUGAR,Dharani Sugars and Chemicals Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DHRUV,Dhruv Consultancy Services Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DHUNINV,Dhunseri Investments Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DIACABS,Diamond Power Infrastructure Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DIAMONDYD,Prataap Snacks Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DIAPOWER,Diamond Power Infrastructure Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,2024-10-19,
DICIND,DIC India Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DIGISPICE,DiGiSPICE Technologies Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DIGJAMLMTD,Digjam Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DIGJAMLTD,Digjam Limited,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-07-13,
DIL,Debock Industries Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DISHTV,Dish TV India Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DIVGIITTS,Divgi TorqTransfer Systems Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DIVISLAB,Divi's Laboratories Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DIVOPPBEES,Nippon India Mutual Fund - Nippon India ETF Dividend Opportunities,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DIXON,Dixon Technologies ,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DJML,DJ Mediaprint & Logistics Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DKEGL.SM,DK ENTERPRISES GLO,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DLF,DLF Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DLF.BL,DLF LIMITED,INR,NSE,XNSE,India,Common Stock,2023-09-25,2024-10-19,
DLINKINDIA,D-Link ,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DMART,Avenue Supermarts Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DMCC,DMCC Speciality Chemicals Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DNAMEDIA,Diligent Media Corporation Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DODLA,Dodla Dairy Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DOLATALGO,Dolat Algotech Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DOLLAR,Dollar Industries Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DOLLEX.SM,DOLLEX AGROTECH LT,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DOLPHIN,Dolphin Offshore Enterprises ,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DONEAR,Donear Industries Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DPABHUSHAN,D. P. Abhushan Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DPSCLTD,India Power Corporation Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DPWIRES,D.P. Wires Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DQE,DQ Entertainment ,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DRCSYSTEMS,DRC Systems India Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DREAMFOLKS,Dreamfolks Services Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DREDGECORP,Dredging Corporation of India Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
DRL.SM,DHANUKA REALTY LTD,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-05-11,
DRONE.SM,DRONE DESTINATION,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
