symbol,name,currency,exchange,mic_code,country,type,added_date,deleted_date,figi_code
PGHH,Procter & Gamble Hygiene and Health Care Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PGHL,PROCTER & GAMBLE HEALTH LIMITE,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PGIL,Pearl Global Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PGINVIT,POWERGRID Infrastructure Inves,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PHARMAID,Pharmaids Pharmaceuticals Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PHCAP,P.H. Capital Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PHOENIXLTD,The Phoenix Mills Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PHOENIXTN,Phoenix Township Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PHOENXINTL,Phoenix International Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PHOSPHATE,The Phosphate Company Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PHOTON,Photon Capital Advisors Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PHOTOQUP,Photoquip India Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PHRMASI,Phaarmasia Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PHYTO,Phyto Chem ,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PICCADIL,Piccadily Agro Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PICCASUG,Piccadily Sugar & Allied Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PICTUREHS,Picturehouse Media Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PIDILITIND,Pidilite Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PIFL,Pacheli Industrial Finance Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PIGL,Power and Instrumentation ,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PIIND,PI Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PILANIINVS,Pilani Investment and Industries Corporation Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PILITA,Pil Italica Lifestyle Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PIONEEREMB,Pioneer Embroideries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PIONRINV,Pioneer Investcorp Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PITTIENG,PITTI ENGINEERING LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PIXTRANS,Pix Transmissions Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PLASTIBLEN,Plastiblends India Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PLPHAR.RE,PIRAMAL PHARMA LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,2024-10-19,
PLYDR,POLYDUCT NYRT,HUF,BSE,XBUD,Hungary,Common Stock,2023-09-25,,
PMCFIN,PMC Fincorp Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PML,Paul Merchants Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PMTELELIN,P.M. Telelinnks Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PMT_u,PrimeTime Property Holdings,BWP,BSE,XBOT,Botswana,Common Stock,2023-09-25,,
PNB,Punjab National Bank,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PNBGILTS,PNB Gilts Ltd.,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PNBHOUSING,PNB Housing Finance Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PNC,Pritish Nandy Communications Ltd,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PNCINFRA,PNC Infratech Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PNSUM,PENSUM GROUP ZRT,HUF,BSE,XBUD,Hungary,Common Stock,2023-09-25,,
PNTKYOR,Pentokey Organy ,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
POBS,PlatinumOne Business Services,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
POCL,PONDY OXIDES & CHEMICALS LTD.,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PODARPIGQ,Poddar Pigments Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,2024-10-19,
PODDAR,Poddar Housing and Development Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,2024-10-19,
POEL,POCL Enterprises Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
POKARNA,Pokarna Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
POLICYBZR,PB Fintech Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
POLOHOT,Polo Hotels Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
POLSON,Polson Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
POLYCAB,Polycab India Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
POLYCHEM,Polychem Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
POLYCHMP,Polymechplast Machines Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
POLYLINK,Polylink Polymers ,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
POLYMAC,POLYMAC THERMOFORMERS LTD,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
POLYMED,Poly Medicure Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
POLYPLEX,Polyplex Corporation Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
POLYTEX,Polytex India Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PONDYOXIDE,Pondy Oxides And Chemicals Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PONNIERODE,Ponni Sugars ,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
POOJA,Poojawestern Metaliks Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
POOJAENT,Pooja Entertainment and Films Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
POONADAL,Poona Dal and Oil Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
POONAWALLA,POONAWALLA FINCORP LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PORWAL,Porwal Auto Components Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
POWERGRID,Power Grid Corporation of India Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
POWERINDIA,ABB Power Products and Systems,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
POWERMECH,Power Mech Projects Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PPAP,PPAP Automotive Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PPL,Prakash Pipes Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PPLPHARMA,PIRAMAL PHARMA LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PQIF,Polo Queen Industrial and Fintech Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PRABHHANS,PRABHHANS INDUSTRIES LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PRADHIN,PRADHIN LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PRADPME,Pradeep Metals Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PRAENG,Prajay Engineers Syndicate Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PRAGBOS,Prag Bosimi Synthetics Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PRAJIND,Praj Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PRAKASH,Prakash Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PRAKASHSTL,Prakash Steelage Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PRATIKSH,Pratiksha Chemicals Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PRAVEG,PRAVEG COMMUNICATIONS ,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PRAXIS,Praxis Home Retail Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PRECAM,Precision Camshafts Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PRECISIO,Precision Electronics Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PRECISION,Precision Containeurs Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,2024-10-19,
PRECWIRE,Precision Wires India Ltd.,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PREMCAP,PREMIER CAPITAL SERVICES LTD.,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PREMCO,Premco Global Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PREMEXPLQ,Premier Explosives Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,2024-10-19,
PREMIER,Premier Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PREMIERPOL,Premier Polyfilm Ltd.,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PREMSYN,Premier Synthetics Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PRERINFRA,Prerna Infrabuild Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PRESSMN,Pressman Advertising Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,2024-10-19,
PRESSURS,PRESSURE SENSITIVE SYSTEMS ,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PRESTIGE,Prestige Estates Projects Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PREVEST,Prevest Denpro Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PRICOLLTD,Pricol Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PRIMAGR,Prima Agro Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PRIMAIN,Prima Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PRIMAPLA,Prima Plastics Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PRIMEFRESH,PRIME FRESH LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PRIMEPRO,Prime Property Development Corporation Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PRIMESECU,Prime Securities Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PRIMEURB,Prime Urban Development India Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PRIMIND,Prime Industries Ltd.,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PRIMO,Primo Chemicals Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PRINCEPIPE,Prince Pipes and Fittings Limi,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PRISMMEDI,Prism Medico and Pharmacy Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PRISMX,PRISMX GLOBAL VENTURES LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PRITHVIEXCH,Prithvi Exchange ,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PRITIKAUTO,Pritika Auto Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PRIVISCL,PRIVI SPECIALITY CHEMICALS LIM,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PRIYALT,Priya Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PROCLB,PRO CLB GLOBAL LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PROFINC,Pro Fin Capital Services Ltd.,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PROMACT,Promact Impex Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PROMAX,Promax Power Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PROZONER,PROZONE REALTY LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PROZONINTU,Prozone Intu Properties Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,2024-10-19,
PRSMJOHNSN,PRISM JOHNSON LIMITED.,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PRSNTIN,PRASHANT INDIA LTD.,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PRUDENT,Prudent Corporate Advisory Ser,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PSB,Punjab & Sind Bank,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PSPPROJECT,PSP Projects Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PSUBANKICI,ICICI Prudential Mutual Fund,INR,BSE,XBOM,India,Common Stock,2023-09-25,2024-10-19,
PTC,PTC India Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PTCIL,PTC Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PTIL,Prabhat Technologies ,INR,BSE,XBOM,India,Common Stock,2023-09-25,2024-10-19,
PTL,PTL Enterprises Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PUNJABCHEM,Punjab Chemicals and Crop Protection Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PUNJCOMMU,Punjab Communications Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PUROHITCON,Purohit Construction Limited,INR,BSE,XBOM,India,Common Stock,2024-10-19,2024-02-21,
PURPLE,Purple Entertainment Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PURSHOTTAM,Purshottam Investofin Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PURVA,Puravankara Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PVP,PVP VENTURES LTD.,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PVR,PVR Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PVRINOX,PVR INOX LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PVVINFRA,PVV Infra Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PWASML,Prakash Woollen & Synthetic Mills Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
PYRAMID,Pyramid Technoplast Ltd,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
QGO,QGO FINANCE LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
QRIL,Quality RO Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
QUADRANT,Quadrant Televentures Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
QUANTBUILD,Quantum Build-Tech Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
QUANTDIA,Quantum Digital Vision ,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
QUASAR,Quasar India Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
QUESS,Quess Corp Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
QUEST,Quest Softech ,INR,BSE,XBOM,India,Common Stock,2023-09-25,2024-10-19,
QUESTCAP,QUEST CAPITAL MARKETS LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
QUICKHEAL,Quick Heal Technologies Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
QUINT,QUINT DIGITAL MEDIA LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
QUINTEGRA,Quintegra Solutions Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RAAJMEDI,Raaj Medisafe India Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RABA,Rába Jármûipari Holding Nyrt.,HUF,BSE,XBUD,Hungary,Common Stock,2023-09-25,,
RACE,RACE ECO CHAIN LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RACLGEAR,RACL Geartech Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RADAAN,Radaan Mediaworks India Ltd,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RADHEDE,Radhe Developers ,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RADHIKAJWE,Radhika Jeweltech Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RADIANTCMS,Radiant Cash Management Servic,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RADICO,Radico Khaitan Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RADIOCITY,Music Broadcast Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RADIXIND,Radix Industries ,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RAFL,Raghuvansh Agrofarms Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RAGHUNAT,Raghunath International Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RAGHUSYN,Raghuvir Synthetics Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RAGHUTOB,RTCL Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RAILTEL,RailTel Corporation of India L,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RAIN,Rain Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RAINBOW,Rainbow Children's Medicare Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RAINBOWF,Rainbow Foundations Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RAJESHEXPO,Rajesh Exports Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RAJGASES,RAJASTHAN GASES LTD.,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RAJGLOWIR,Rajratan Global Wire Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,2024-10-19,
RAJINFRA,Rajeswari Infrastructure Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RAJKSYN,Rajkamal Synthetics Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RAJNISH,Rajnish Wellness Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RAJOIL,Raj Oil Mills Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,2024-10-19,
RAJOOENG,Rajoo Engineers Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RAJPACK,Raj Packaging Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RAJPALAYAM,Rajapalayam Mills Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RAJRAYON,Raj Rayon Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,2024-10-19,
RAJSPTR,Rajasthan Petro Synthetics Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RAJSREESUG,Rajshree Sugars and Chemicals Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RAJTUBE,Rajasthan Tube Manufacturing Company Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RAJTV,Raj Television Network Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RALEGRA,Ravileela Granites Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RALLIS,Rallis India Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RAMANEWS,Shree Rama Newsprint Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RAMAPETRO,Rama Petrochemicals Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RAMAPHO,Rama Phosphates Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RAMAPPR.B,Rama Paper Mills Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RAMASIGNS,Ramasigns Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RAMASTEEL,Rama Steel Tubes Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RAMAVISION,Rama Vision Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RAMCOCEM,The Ramco Cements Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RAMCOIND,Ramco Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RAMCOSYS,Ramco Systems Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RAMGOPOLY,Ramgopal Polytex Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RAMINFO,Raminfo Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RAMKY,Ramky Infrastructure Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RAMRAT,Ram Ratna Wires Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RAMSONS,Ramsons Projects Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,2024-10-19,
RANASUG,Rana Sugars Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RANDER,RANDER CORPORATION LTD.,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RANEENGINE,Rane Engine Valve Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RANEHOLDIN,Rane Holdings Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RANJEET,Ranjeet Mechatronics Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RAP,Rap Media Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RAPICUT,Rapicut Carbides Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RASANDIK,Rasandik Engineering Industries India Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RASIELEC,Rasi Electrodes Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RASRESOR,Ras Resorts and Apart Hotels Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RASSIREF,Raasi Refractories Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RATEGAIN,RateGain Travel Technologies L,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RATHIBAR,Rathi Bars Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RATHIST,Rathi Steel And Power Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RATNABHUMI,Ratnabhumi Developers Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RATNAMANI,Ratnamani Metals & Tubes Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RATNAVEER,Ratnaveer Precision Engineering Ltd,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RAUNAQEPC,Raunaq EPC International Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RAVALSUGAR,The Ravalgaon Sugar Farm Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RAWEDGE,Raw Edge Industrial Solutions,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RAYALEMA,Royale Manor Hotels and Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RAYLA,RAYMED LABS LTD.,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RAYMOND,Raymond Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RBA,Restaurant Brands Asia Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RBL,Rane Brake Lining Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RBLBANK,RBL Bank Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RCAN,Rajeshwari Cans Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RCCL,Rajasthan Cylinders and Containers Ltd.,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RCF,Rashtriya Chemicals and Fertilizers Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RCIIND,RCI Industries & Technologies Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RCL,Radhagobind Commercial Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RCOM,Reliance Communications Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RDBRIL,RDB Realty & Infrastructure Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RDBRL,RDB Rasayans Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RDCP,RDC Properties Ltd,BWP,BSE,XBOT,Botswana,Common Stock,2023-09-25,,
REALECO,REAL ECO-ENERGY LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RECLTD,REC Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
REDINGTON,Redington ,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
REDTAPE,REDTAPE Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
REETECH,REETECH INTERNATIONAL CARGO AN,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
REFEX,Refex Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
REFEXRENEW,Refex Renewables & Infrastruct,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
REFNOL,Refnol Resins and Chemicals Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,2024-10-19,
REGENCERAM,REGENCY CERAMICS LTD.,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
REGENCY,Regency Investments Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
REGENTRP,Regent Enterprises Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
REGIS,REGIS INDUSTRIES LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
REGTRUS,Regency Trust Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RELAXO,Relaxo Footwears Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RELCAPITAL,Reliance Capital Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RELCHEMQ,Reliance Chemotex Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RELHOME,Reliance Home Finance Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,2024-10-19,
RELIABVEN,Reliable Ventures India Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RELIANCE,Reliance Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RELICAB,Relicab Cable Manufacturing Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RELICTEC,Relic Technologies Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RELIGARE,Religare Enterprises Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RELINFRA,Reliance Infrastructure Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RELTD,Ravindra Energy Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
REMIEDEL,Remi Edelstahl Tubulars Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
REMLIFE,REMEDIUM LIFECARE LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
REMSONSIND,Remsons Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RENUKA,Shree Renuka Sugars Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
REPCOHOME,Repco Home Finance Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
REPRO,Repro India Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RESGEN,RESGEN LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RESONANCE,Resonance Specialties Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RESPONIND,Responsive Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RESPONSINF,Response Informatics Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RESTILE,Restile Ceramics Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
RETINA,Retina Paints Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
REVATHI,Revathi Equipment Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,2024-10-19,
REXNORD,Rexnord Electronics and Controls Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
